Company,Date,Open,High,Low,Close,Volume,Adj Close
AAPL,9-Aug-17,159.259995,161.270004,159.110001,161.059998,26131500,159.855331
AAPL,8-Aug-17,158.600006,161.830002,158.270004,160.080002,36205900,158.88266
AAPL,7-Aug-17,157.059998,158.919998,156.669998,158.809998,21870300,157.622162
AAPL,4-Aug-17,156.070007,157.399994,155.690002,156.389999,20559900,155.220261
AAPL,3-Aug-17,157.050003,157.210007,155.020004,155.570007,27097300,154.406403
AAPL,2-Aug-17,159.279999,159.75,156.160004,157.139999,69936800,155.964661
AAPL,1-Aug-17,149.100006,150.220001,148.410004,150.050003,35368600,148.927689
AAPL,31-Jul-17,149.899994,150.330002,148.130005,148.729996,19845900,147.617554
AAPL,28-Jul-17,149.889999,150.229996,149.190002,149.5,17213700,148.38179
AAPL,27-Jul-17,153.75,153.990005,147.300003,150.559998,32476300,149.433868
AAPL,26-Jul-17,153.350006,153.929993,153.059998,153.460007,15781000,152.31218
AAPL,25-Jul-17,151.800003,153.839996,151.800003,152.740005,18853900,151.59758
AAPL,24-Jul-17,150.580002,152.440002,149.899994,152.089996,21493200,150.952423
AAPL,21-Jul-17,149.990005,150.440002,148.880005,150.270004,26252600,149.146042
AAPL,20-Jul-17,151.5,151.740005,150.190002,150.339996,17243700,149.215515
AAPL,19-Jul-17,150.479996,151.419998,149.949997,151.020004,20923000,149.890442
AAPL,18-Jul-17,149.199997,150.130005,148.669998,150.080002,17868800,148.957474
AAPL,17-Jul-17,148.820007,150.899994,148.570007,149.559998,23793500,148.441345
AAPL,14-Jul-17,147.970001,149.330002,147.330002,149.039993,20132100,147.925232
AAPL,13-Jul-17,145.5,148.490005,145.440002,147.770004,25199400,146.664749
AAPL,12-Jul-17,145.869995,146.179993,144.820007,145.740005,24884500,144.649918
AAPL,11-Jul-17,144.729996,145.850006,144.380005,145.529999,19781800,144.441483
AAPL,10-Jul-17,144.110001,145.949997,143.369995,145.059998,21090600,143.975006
AAPL,7-Jul-17,142.899994,144.75,142.899994,144.179993,19201700,143.101578
AAPL,6-Jul-17,143.020004,143.5,142.410004,142.729996,24128800,141.66243
AAPL,5-Jul-17,143.690002,144.789993,142.720001,144.089996,21569600,143.012253
AAPL,3-Jul-17,144.880005,145.300003,143.100006,143.5,14258300,142.426682
AAPL,30-Jun-17,144.449997,144.960007,143.779999,144.020004,23024100,142.942795
AAPL,29-Jun-17,144.710007,145.130005,142.279999,143.679993,31499400,142.605316
AAPL,28-Jun-17,144.490005,146.110001,143.160004,145.830002,22082400,144.739243
AAPL,27-Jun-17,145.009995,146.160004,143.619995,143.729996,24761900,142.654953
AAPL,26-Jun-17,147.169998,148.279999,145.380005,145.820007,25692400,144.72934
AAPL,23-Jun-17,145.130005,147.160004,145.110001,146.279999,35439400,145.185883
AAPL,22-Jun-17,145.770004,146.699997,145.119995,145.630005,19106300,144.540756
AAPL,21-Jun-17,145.520004,146.070007,144.610001,145.869995,21265800,144.778946
AAPL,20-Jun-17,146.869995,146.869995,144.940002,145.009995,24900100,143.925369
AAPL,19-Jun-17,143.660004,146.740005,143.660004,146.339996,32541400,145.245438
AAPL,16-Jun-17,143.779999,144.5,142.199997,142.270004,50361100,141.205887
AAPL,15-Jun-17,143.320007,144.479996,142.210007,144.289993,32165400,143.210754
AAPL,14-Jun-17,147.5,147.5,143.839996,145.160004,31531200,144.074265
AAPL,13-Jun-17,147.160004,147.449997,145.149994,146.589996,34165400,145.493561
AAPL,12-Jun-17,145.740005,146.089996,142.509995,145.419998,72307300,144.332306
AAPL,9-Jun-17,155.190002,155.190002,146.020004,148.979996,64882700,147.865692
AAPL,8-Jun-17,155.25,155.539993,154.399994,154.990005,21250800,153.830734
AAPL,7-Jun-17,155.020004,155.979996,154.479996,155.369995,21069600,154.207901
AAPL,6-Jun-17,153.899994,155.809998,153.779999,154.449997,26624900,153.294785
AAPL,5-Jun-17,154.339996,154.449997,153.460007,153.929993,25331700,152.778656
AAPL,2-Jun-17,153.580002,155.449997,152.889999,155.449997,27770700,154.287292
AAPL,1-Jun-17,153.169998,153.330002,152.220001,153.179993,16404100,152.034271
AAPL,31-May-17,153.970001,154.169998,152.380005,152.759995,24451200,151.617416
AAPL,30-May-17,153.419998,154.429993,153.330002,153.669998,20126900,152.520599
AAPL,26-May-17,154,154.240005,153.309998,153.610001,21701100,152.46106
AAPL,25-May-17,153.729996,154.350006,153.029999,153.869995,19235600,152.719101
AAPL,24-May-17,153.839996,154.169998,152.669998,153.339996,19178000,152.193069
AAPL,23-May-17,154.899994,154.899994,153.309998,153.800003,19918900,152.649643
AAPL,22-May-17,154,154.580002,152.910004,153.990005,22966400,152.838211
AAPL,19-May-17,153.380005,153.979996,152.630005,153.059998,26960800,151.915176
AAPL,18-May-17,151.270004,153.339996,151.130005,152.539993,33568200,151.399048
AAPL,17-May-17,153.600006,154.570007,149.710007,150.25,50767700,149.12619
AAPL,16-May-17,155.940002,156.059998,154.720001,155.470001,20048500,154.307144
