Company,Date,Open,High,Low,Close,Volume,Adj Close
IBM,13-Apr-17,169.919998,171.360001,169.529999,169.529999,3205500,164.490463
IBM,12-Apr-17,171.039993,171.199997,170.020004,170.660004,3276900,165.586884
IBM,11-Apr-17,170.649994,171.229996,168.979996,170.580002,4891900,165.509262
IBM,10-Apr-17,172.529999,172.559998,171,171.199997,3789900,166.11084
IBM,7-Apr-17,172.080002,172.929993,171.279999,172.139999,3588300,167.022888
IBM,6-Apr-17,173.470001,173.470001,172.25,172.449997,3435400,167.323669
IBM,5-Apr-17,174.699997,176.330002,172.809998,172.880005,6238900,167.740891
IBM,4-Apr-17,173.520004,174.960007,173.259995,174.520004,3108900,169.332138
IBM,3-Apr-17,173.820007,174.869995,173.380005,174.5,4286500,169.312714
IBM,31-Mar-17,173.979996,174.949997,173.690002,174.139999,2913700,168.96344
IBM,30-Mar-17,173.860001,174.589996,173.690002,173.860001,3168300,168.691757
IBM,29-Mar-17,174.300003,174.490005,173.460007,173.940002,3085600,168.769363
IBM,28-Mar-17,173.940002,175,173,174.509995,3523900,169.322433
IBM,27-Mar-17,172.690002,174.160004,172.089996,173.770004,3259000,168.604431
IBM,24-Mar-17,175.119995,175.5,173.389999,173.830002,3221700,168.662643
IBM,23-Mar-17,174.429993,175.669998,173.559998,174.820007,3740000,169.623215
IBM,22-Mar-17,174.039993,175.059998,172.800003,174.779999,3450500,169.584396
IBM,21-Mar-17,176.009995,176.229996,173.839996,173.880005,3927700,168.711151
IBM,20-Mar-17,175.649994,176.179993,175.139999,175.699997,2476100,170.477051
IBM,17-Mar-17,176.289993,176.789993,175.649994,175.649994,5921000,170.428528
IBM,16-Mar-17,178.460007,179,176.820007,177.240005,4311800,171.971283
IBM,15-Mar-17,175.710007,176.279999,174.75,175.809998,3815500,170.583801
IBM,14-Mar-17,176.179993,176.820007,175.210007,175.720001,3147500,170.496475
IBM,13-Mar-17,177.850006,178.059998,176.419998,176.460007,3482200,171.214478
IBM,10-Mar-17,178.210007,179.490005,177.419998,177.830002,3100300,172.543747
IBM,9-Mar-17,179.149994,179.25,175.880005,177.179993,5444100,171.913055
IBM,8-Mar-17,180.75,180.949997,179.300003,179.449997,3557400,174.115585
IBM,7-Mar-17,180.710007,181.289993,180.199997,180.380005,2980500,175.017944
IBM,6-Mar-17,179.720001,180.990005,179.570007,180.470001,3204400,175.105255
IBM,3-Mar-17,180.529999,181.320007,179.759995,180.050003,1822000,174.697739
IBM,2-Mar-17,181.880005,181.880005,180.429993,180.529999,2918200,175.163483
IBM,1-Mar-17,180.479996,182.550003,180.029999,181.949997,3005600,176.54126
IBM,28-Feb-17,179.380005,180.630005,179.350006,179.820007,3273400,174.474594
IBM,27-Feb-17,181.190002,181.25,179.279999,179.399994,3691300,174.067078
IBM,24-Feb-17,180.210007,181.490005,179.889999,181.350006,3300100,175.959091
IBM,23-Feb-17,182,182.5,180.919998,181.649994,2282500,176.250183
IBM,22-Feb-17,180.089996,181.339996,180.089996,181.149994,3020500,175.765045
IBM,21-Feb-17,180.600006,180.789993,179.119995,180.259995,4480300,174.901489
IBM,17-Feb-17,181.25,181.570007,180,180.669998,3552500,175.299316
IBM,16-Feb-17,181.449997,182.789993,180.869995,181.429993,3251500,176.036728
IBM,15-Feb-17,180.199997,181.919998,179.809998,181.679993,2914300,176.279282
IBM,14-Feb-17,178.570007,180.130005,178.350006,180.130005,2567900,174.775375
IBM,13-Feb-17,179.240005,179.899994,178.839996,179.360001,3093400,174.028259
IBM,10-Feb-17,177.369995,178.869995,176.759995,178.679993,2930700,173.368454
IBM,9-Feb-17,176.169998,177.800003,175.910004,177.210007,3090700,171.942184
IBM,8-Feb-17,177.5,177.5,175.880005,176.169998,2913100,170.933075
IBM,7-Feb-17,176,178.619995,175.899994,178.460007,3873500,171.796616
IBM,6-Feb-17,175.309998,175.979996,174.380005,175.860001,2650800,169.293716
IBM,3-Feb-17,175,176.339996,174.889999,175.820007,3309300,169.255219
IBM,2-Feb-17,174.229996,174.970001,173.550003,174.580002,2620500,168.061508
IBM,1-Feb-17,175,175.699997,172.889999,174.289993,2795700,167.782318
IBM,31-Jan-17,175.050003,175.580002,173.610001,174.520004,4139000,168.003754
IBM,30-Jan-17,176.979996,177.070007,174.580002,175.800003,4094800,169.235931
IBM,27-Jan-17,178.470001,179.199997,177.300003,177.300003,3482300,170.679947
IBM,26-Jan-17,178.059998,178.880005,177.509995,178.660004,3063900,171.989151
IBM,25-Jan-17,176.259995,179.25,176.130005,178.289993,5922500,171.632965
IBM,24-Jan-17,171.360001,176,171.160004,175.899994,6952400,169.332199
IBM,23-Jan-17,170.080002,171.25,170.009995,171.029999,5478200,164.644043
IBM,20-Jan-17,167.809998,170.639999,166,170.550003,12690000,164.181976
IBM,19-Jan-17,166.960007,167.449997,165.800003,166.809998,6963400,160.581635
IBM,18-Jan-17,167.449997,168.589996,166.690002,166.800003,4007800,160.571991
IBM,17-Jan-17,166.690002,168.179993,166.119995,167.889999,3302900,161.621277
IBM,13-Jan-17,167.970001,168.479996,166.880005,167.339996,2875400,161.091812
IBM,12-Jan-17,167.770004,168.009995,165.559998,167.949997,2927500,161.679047
IBM,11-Jan-17,166.050003,167.759995,165.600006,167.75,3599500,161.486526
IBM,10-Jan-17,167.979996,168.089996,165.339996,165.520004,4118700,159.339783
IBM,9-Jan-17,169.470001,169.800003,167.619995,167.649994,3184700,161.390244
IBM,6-Jan-17,168.690002,169.919998,167.520004,169.529999,2945500,163.200043
IBM,5-Jan-17,169.25,169.389999,167.259995,168.699997,2682300,162.401047
IBM,4-Jan-17,167.770004,169.869995,167.360001,169.259995,3381400,162.940125
IBM,3-Jan-17,167,167.869995,166.009995,167.190002,2934300,160.947433
IBM,30-Dec-16,166.440002,166.699997,165.5,165.990005,2952800,159.792236
IBM,29-Dec-16,166.020004,166.990005,166,166.600006,1594000,160.379471
IBM,28-Dec-16,167.289993,167.740005,166,166.190002,1757500,159.984772
IBM,27-Dec-16,166.979996,167.979996,166.850006,167.139999,1397500,160.899277
IBM,23-Dec-16,167,167.490005,166.449997,166.710007,1699200,160.485352
IBM,22-Dec-16,167.360001,168.229996,166.580002,167.059998,2802600,160.822266
IBM,21-Dec-16,166.25,167.940002,165.25,167.330002,3575700,161.082199
IBM,20-Dec-16,167.490005,168.25,166.449997,167.600006,2174600,161.342133
IBM,19-Dec-16,166.830002,167.259995,166,166.679993,2955900,160.456467
IBM,16-Dec-16,168.970001,169.110001,166.059998,166.729996,6679200,160.504593
IBM,15-Dec-16,168.009995,169.850006,167.779999,168.020004,3388600,161.746445
IBM,14-Dec-16,168.369995,169.889999,167.449997,168.509995,4124200,162.21814
IBM,13-Dec-16,165.679993,169.949997,165.679993,168.289993,5932300,162.006348
IBM,12-Dec-16,166.720001,166.789993,165.070007,165.5,3392300,159.320541
IBM,9-Dec-16,165.179993,166.720001,164.600006,166.520004,3146900,160.302444
IBM,8-Dec-16,164.869995,166,164.220001,165.360001,3266400,159.18576
IBM,7-Dec-16,160.600006,165.179993,160.389999,164.789993,4435100,158.637024
IBM,6-Dec-16,160.130005,160.789993,158.929993,160.350006,2859000,154.362823
IBM,5-Dec-16,160.850006,161.149994,159.589996,159.839996,3447100,153.871857
IBM,2-Dec-16,159,160.289993,158.410004,160.020004,2740900,154.045151
IBM,1-Dec-16,161.949997,162.199997,158.300003,159.820007,4635700,153.852615
IBM,30-Nov-16,163.350006,163.800003,162.210007,162.220001,4397800,156.16301
IBM,29-Nov-16,164,164.410004,163.029999,163.529999,3148200,157.424088
IBM,28-Nov-16,163.199997,164.660004,162.699997,164.520004,4449400,158.377121
IBM,25-Nov-16,161.830002,163.190002,161.830002,163.139999,1605300,157.048645
IBM,23-Nov-16,161.940002,162.380005,161.360001,161.979996,2252700,155.931946
IBM,22-Nov-16,163,163,161.949997,162.669998,2770800,156.596191
IBM,21-Nov-16,160.690002,163,160.369995,162.770004,4637100,156.692459
IBM,18-Nov-16,159.800003,160.720001,159.210007,160.389999,2981600,154.401321
IBM,17-Nov-16,159.220001,159.929993,158.850006,159.800003,2261200,153.833359
IBM,16-Nov-16,158.460007,159.550003,158.029999,159.289993,2244100,153.342392
IBM,15-Nov-16,158.419998,159.149994,157.550003,158.669998,3477000,152.74556
IBM,14-Nov-16,161.25,161.860001,157.580002,158.210007,5180400,152.302719
IBM,11-Nov-16,159.970001,161.339996,159.330002,161.270004,4446600,155.248459
IBM,10-Nov-16,157.660004,161.160004,157.589996,160.220001,7715800,154.237671
IBM,9-Nov-16,152.960007,155.559998,151,154.809998,5403700,149.029663
IBM,8-Nov-16,154.559998,155.929993,153.059998,155.169998,3915000,149.376236
IBM,7-Nov-16,153.990005,156.110001,153.839996,155.720001,3804900,148.557968
IBM,4-Nov-16,152.399994,153.639999,151.869995,152.429993,2470400,145.419266
IBM,3-Nov-16,152.509995,153.740005,151.800003,152.369995,2878800,145.362045
IBM,2-Nov-16,152.479996,153.350006,151.669998,151.949997,3074400,144.961365
IBM,1-Nov-16,153.5,153.910004,151.740005,152.789993,3191900,145.762726
IBM,31-Oct-16,152.759995,154.330002,152.759995,153.690002,3553200,146.621353
IBM,28-Oct-16,154.050003,154.440002,152.179993,152.610001,3654500,145.591003
IBM,27-Oct-16,152.820007,154.059998,152.020004,153.350006,4229300,146.296997
IBM,26-Oct-16,150.710007,152.940002,150.259995,151.809998,2811700,144.827805
IBM,25-Oct-16,150.570007,151.160004,149.830002,150.880005,2647500,143.940567
IBM,24-Oct-16,150.399994,151.520004,150.399994,150.570007,2666700,143.644836
IBM,21-Oct-16,150.580002,151.149994,149.559998,149.630005,4414200,142.748062
IBM,20-Oct-16,151.279999,152.899994,151.020004,151.520004,4023100,144.551132
IBM,19-Oct-16,151.270004,152.449997,150.830002,151.259995,4632900,144.303116
IBM,18-Oct-16,150.020004,151,147.789993,150.720001,12705700,143.787933
